subject,modality,trial,signal,response,accuracy,confidence,rt,rt_conf,contrast,repeat_exclude
211,vision,183,1,0,0,7,0.691022400000293,0.820854000000054,5,0
211,vision,184,1,1,1,7,0.492844800000057,0.722809199999574,6,0
211,vision,185,0,0,1,6,0.627205900000263,1.22224140000026,6,0
211,vision,186,1,1,1,7,0.540036299999883,0.72485289999986,5,0
211,vision,187,0,0,1,5,0.546476500000153,1.16724119999981,5,0
211,vision,188,0,1,0,6,0.5164335999998,0.984809699999914,4,0
211,vision,189,0,0,1,7,0.569562200000291,0.621483100000205,5,0
211,vision,190,0,1,0,3,0.473987800000032,1.09000980000019,5,0
211,vision,191,1,1,1,7,0.641641300000174,0.554314800000157,6,0
211,vision,192,0,0,1,7,0.469150200000058,1.47077479999962,6,0
211,vision,193,1,1,1,7,0.549804000000222,0.719043900000088,5,0
211,vision,194,0,0,1,6,0.524547200000143,0.889956500000153,5,0
211,vision,195,1,1,1,7,0.459065499999724,0.738959400000113,4,0
211,vision,196,1,1,1,7,0.487195100000008,0.727398800000174,4,0
211,vision,197,1,1,1,6,0.75782049999998,1.74892399999999,3,0
211,vision,198,1,1,1,7,0.78367470000012,0.537391200000002,3,0
211,vision,199,0,1,0,4,0.826700099999925,1.26876260000017,2,0
211,vision,200,0,0,1,7,0.814406500000132,0.539199100000133,3,0
212,vision,1,0,0,1,5,1.6558844000001,1.66747059999943,10,0
212,vision,2,0,0,1,4,1.32091719999971,1.71820639999987,10,0
212,vision,3,1,1,1,5,1.14998209999976,1.29213419999996,9,0
212,vision,4,1,1,1,3,1.42154750000009,1.00546230000054,9,0
212,vision,5,1,1,1,4,1.68497219999972,0.892902900000081,8,0
212,vision,6,1,0,0,2,2.13978760000009,1.58370230000037,8,0
212,vision,7,1,0,0,2,2.78889170000002,1.28511370000069,9,0
212,vision,8,0,0,1,4,1.29850829999941,1.87530180000067,10,0
212,vision,9,0,0,1,5,1.05860850000045,1.67217689999961,10,0
212,vision,10,0,0,1,5,1.2275811999998,1.17543019999994,9,0
212,vision,11,0,0,1,2,1.69146670000009,1.47028279999995,9,0
212,vision,12,0,0,1,5,0.925583900000674,2.74114310000004,8,0
212,vision,13,1,0,0,3,2.00960459999988,1.41901030000008,8,0
212,vision,14,1,1,1,2,1.86380910000025,1.00921409999955,9,0
212,vision,15,0,0,1,4,1.25137329999961,1.15489900000011,9,0
212,vision,16,1,1,1,4,1.31444509999983,1.0077067000002,8,0
212,vision,17,1,1,1,3,1.78113260000009,1.15600510000058,8,0
212,vision,18,0,0,1,4,1.13392480000039,1.99095430000034,7,0
212,vision,19,0,0,1,4,1.28144160000011,1.84115409999959,7,0
212,vision,20,1,1,1,4,1.13095080000039,1.15651470000012,6,0
212,vision,21,0,0,1,4,1.10199039999952,0.887006299999484,6,0
212,vision,22,0,0,1,3,1.23720169999979,2.40123649999987,5,0
212,vision,23,0,0,1,3,1.02910809999958,1.70465349999995,5,0
212,vision,24,1,0,0,4,1.71722030000001,1.64267970000037,4,0
212,vision,25,1,1,1,4,1.11067689999982,0.909529200000179,5,0
212,vision,26,0,0,1,4,0.948979899999358,1.52228099999957,5,0
212,vision,27,1,1,1,2,6.59999710000011,1.27070970000022,5,0
212,vision,28,0,0,1,NaN,1.49176989999978,NaN,4,0
212,vision,29,0,1,0,3,1.18351650000022,1.37163400000009,4,0
212,vision,30,0,0,1,5,1.18392839999979,1.47128080000039,5,0
212,vision,31,0,0,1,4,2.63756339999964,1.35325599999942,5,0
212,vision,32,0,0,1,2,1.80524530000002,2.61751849999928,4,0
212,vision,33,1,1,1,3,2.21243159999995,1.92121140000017,4,0
212,vision,34,1,1,1,4,1.47761210000044,0.624848399999792,3,0
212,vision,35,1,1,1,2,1.75207060000048,0.703012500000114,3,0
212,vision,36,1,1,1,4,1.45466179999949,2.31839589999981,2,0
212,vision,37,0,0,1,4,1.29555269999946,2.69157600000017,2,0
212,vision,38,0,0,1,3,2.02239259999988,1.53930820000005,1,0
212,vision,39,0,0,1,3,1.76720120000027,2.62057259999983,1,0
212,vision,40,0,1,0,4,1.2706419999995,1.31767409999975,0,0
212,vision,41,0,0,1,3,4.23140539999986,1.34333340000012,1,0
212,vision,42,1,0,0,3,1.31263450000006,1.37113659999977,1,0
212,vision,43,1,0,0,3,1.13993200000004,1.08754150000004,2,0
212,vision,44,0,0,1,5,0.905550399999811,1.19109570000001,3,0
212,vision,45,1,1,1,7,1.75748239999939,0.6905313999996,3,0
212,vision,46,0,0,1,4,1.05155570000079,1.25393860000077,2,0
212,vision,47,0,1,0,2,1.14924790000077,1.07144299999982,2,0
212,vision,48,0,0,1,3,1.27704770000037,0.983847399999831,3,0
212,vision,49,1,0,0,4,1.20293159999983,0.990286899999774,3,0
212,vision,50,0,0,1,5,1.16227869999966,0.608172600000216,4,0
212,vision,51,1,1,1,5,1.18768269999964,1.25815640000019,3,0
212,vision,52,1,1,1,4,1.30429540000023,1.08930929999951,3,0
212,vision,53,1,1,1,4,1.31340650000038,1.73933800000032,2,0
212,vision,54,0,0,1,5,1.24659700000029,1.08800639999936,2,0
212,vision,55,0,0,1,1,1.37567610000042,1.1907183000003,1,0
212,vision,56,1,1,1,4,0.760676500000045,1.18344179999985,1,0
212,vision,57,0,1,0,2,0.786827900000389,1.43501199999992,0,0
212,vision,58,0,1,0,4,1.76082640000004,0.893435999999383,1,0
212,vision,59,0,0,1,3,1.12544139999954,1.08566640000026,2,0
212,vision,60,1,0,0,5,1.19657899999947,2.38961389999986,2,0
212,vision,61,1,0,0,1,1.99637060000077,0.639284799999587,3,0
212,vision,62,0,0,1,4,1.88231240000005,0.69106599999941,4,0
212,vision,63,1,1,1,3,1.65123029999995,0.624227499999506,4,0
212,vision,64,0,0,1,4,1.40709379999953,2.93615630000022,3,0
212,vision,65,1,0,0,4,1.41762860000017,1.3543595000001,3,0
212,vision,66,0,0,1,4,1.01038059999973,1.35107640000024,4,0
212,vision,67,0,1,0,3,1.6521630999996,1.18701710000005,4,0
212,vision,68,1,0,0,3,1.17814400000043,1.8241040999992,5,0
212,vision,69,1,0,0,3,1.21826480000072,0.921365299999707,6,0
212,vision,70,0,0,1,7,1.2195743000002,0.820007500000429,7,0
212,vision,71,0,0,1,7,1.2641794000001,0.725590000000011,7,0
212,vision,72,1,1,1,5,1.50334870000006,1.34053770000082,6,0
212,vision,73,1,1,1,6,1.21292119999998,2.30586460000086,6,0
212,vision,74,0,0,1,4,1.19988850000027,2.17533490000005,5,0
212,vision,75,1,1,1,5,0.798406900000373,0.625600100000156,5,0
212,vision,76,0,1,0,4,1.58548090000022,1.44034950000059,6,0
212,vision,77,0,0,1,3,1.68790959999933,1.62468559999979,7,0
212,vision,78,1,1,1,4,1.12238689999958,0.968106899999839,7,0
212,vision,79,1,1,1,4,1.37492320000001,2.18718910000007,6,0
212,vision,80,1,1,1,5,0.918575799999417,2.00291360000028,6,0
212,vision,81,0,0,1,4,1.25747650000085,0.718706999999995,5,0
212,vision,82,0,0,1,4,1.2195270000002,1.10526209999989,5,0
212,vision,83,1,1,1,6,0.973206500000742,1.10041720000027,4,0
212,vision,84,0,1,0,1,1.4574192,1.43959290000021,4,0
212,vision,85,1,1,1,2,1.5729965999999,2.76557580000008,5,0
212,vision,86,0,0,1,2,1.11947690000034,1.28738980000071,5,0
212,vision,87,1,0,0,3,1.46169159999954,1.75387539999974,4,0
212,vision,88,0,1,0,3,0.69309659999999,1.28803580000022,5,0
212,vision,89,1,1,1,4,1.10874409999997,1.45222439999998,6,0
212,vision,90,0,0,1,5,0.765964399999575,1.63761969999996,6,0
212,vision,91,1,1,1,3,1.46132789999956,1.55391990000044,5,0
212,vision,92,1,0,0,3,1.19674289999966,1.75767509999969,5,0
212,vision,93,0,0,1,5,0.852842900000724,1.17084280000017,6,0
212,vision,94,0,0,1,5,1.19239010000001,0.91047350000008,6,0
212,vision,95,0,0,1,5,0.677742199999557,2.26805629999944,5,0
212,vision,96,1,1,1,4,0.830204300000332,2.8434342999999,5,0
212,vision,97,0,0,1,3,0.71779510000033,1.72278819999974,4,0
212,vision,98,1,1,1,3,0.87894950000009,1.08747519999997,4,0
212,vision,99,1,1,1,3,0.784600599999976,1.37348500000007,3,0
212,vision,100,1,0,0,3,0.817342899999858,0.625898100000086,3,0
212,vision,101,1,1,1,5,1.01750220000031,1.70291470000029,4,0
212,vision,102,0,1,0,3,1.06935409999915,0.988832600000023,4,0
212,vision,103,0,1,0,4,1.10610109999925,0.89953499999956,5,0
212,vision,104,1,1,1,5,0.842815400000291,1.35167290000027,6,0
212,vision,105,0,0,1,4,1.08966050000072,0.816571199999998,6,0
212,vision,106,1,0,0,2,1.58938949999992,1.07207090000065,5,0
212,vision,107,0,0,1,4,1.08234670000002,1.25510619999932,6,0
212,vision,108,0,0,1,5,0.74849230000018,1.00508280000031,6,0
212,vision,109,1,0,0,1,1.34869339999932,1.08822610000061,5,0
212,vision,110,0,1,0,5,2.19412190000003,2.0390483000001,6,0
212,vision,111,1,1,1,3,1.61572680000063,1.68768170000021,7,0
212,vision,112,1,1,1,5,1.35478309999962,2.40138399999978,7,0
212,vision,113,1,1,1,4,2.08401700000013,0.989167400000042,6,0
212,vision,114,0,0,1,4,0.785800399999971,3.45670060000066,6,0
212,vision,115,0,1,0,4,1.31012160000046,2.71843199999967,5,0
212,vision,116,0,0,1,4,1.14061880000008,0.620869000000312,6,0
212,vision,117,1,1,1,4,1.95754039999974,1.75277350000033,6,0
212,vision,118,1,1,1,5,1.42447489999995,1.45800749999944,5,0
212,vision,119,1,1,1,7,1.02805350000017,1.80821789999936,5,0
212,vision,120,1,1,1,7,1.19346700000006,1.28970349999963,4,0
212,vision,121,1,1,1,5,1.31898660000024,1.08989589999965,4,0
212,vision,122,0,0,1,5,1.60484489999999,1.25649369999974,3,0
212,vision,123,0,0,1,4,1.14499700000033,1.47683280000001,3,0
212,vision,124,1,1,1,2,1.67159190000075,1.6192919999994,2,0
212,vision,125,0,0,1,3,1.37171039999976,1.80582520000007,2,0
212,vision,126,1,1,1,5,0.990737299999637,1.23659170000064,4,0
212,vision,127,1,1,1,6,1.67804599999999,1.7339278999998,4,0
212,vision,128,1,0,0,1,1.22554579999996,1.35442939999939,3,0
212,vision,129,0,0,1,2,2.59718910000083,1.82103079999979,4,0
212,vision,130,1,1,1,5,1.57138339999983,1.82126959999914,4,0
212,vision,131,0,1,0,3,1.35491479999928,1.8395728000005,3,0
212,vision,132,1,1,1,3,0.993590800000675,2.00883729999987,4,0
212,vision,133,1,1,1,4,0.777182400000129,2.63509849999991,4,0
212,vision,134,0,1,0,4,1.11962670000048,1.29167839999991,3,0
212,vision,135,1,1,1,1,1.14973790000022,1.18787360000078,4,0
212,vision,136,0,0,1,5,1.40797019999991,0.624268499999744,4,0
212,vision,137,1,1,1,4,1.3097813000004,1.27080829999977,3,0
212,vision,138,1,0,0,3,2.78158220000023,1.82272140000077,3,0
212,vision,139,0,0,1,5,1.16623290000007,0.621694200000093,4,0
212,vision,140,0,0,1,2,1.34095119999984,2.1088036000001,4,0
212,vision,141,0,0,1,1,1.04280879999988,1.17043360000025,3,0
212,vision,142,1,0,0,5,1.28937900000074,1.45014160000028,3,0
212,vision,143,1,0,0,5,0.938581299999896,1.75293039999997,4,0
212,vision,144,0,0,1,3,2.1022753999996,1.20266100000026,5,0
212,vision,145,1,0,0,5,1.11430870000004,3.30551480000031,5,0
212,vision,146,0,1,0,2,1.52075860000059,1.27496810000048,6,0
212,vision,147,1,1,1,5,1.06523360000028,2.12431449999985,7,0
212,vision,148,0,0,1,4,1.0400252999998,1.45528900000045,7,0
212,vision,149,1,0,0,5,1.42764640000041,0.771226800000477,6,0
212,vision,150,0,0,1,4,0.643477999999959,1.18755899999996,7,0
212,vision,151,1,1,1,4,1.05624770000031,2.81931160000022,7,0
212,vision,152,1,1,1,4,1.11962700000004,0.803049299999657,7,0
212,vision,153,1,1,1,5,1.04308120000042,1.43813539999974,6,0
212,vision,154,1,1,1,6,1.72736369999984,1.2871925999998,6,0
212,vision,155,1,1,1,5,1.06208659999993,0.704370899999958,5,0
212,vision,156,1,1,1,6,0.757751499999358,1.11655820000033,5,0
212,vision,157,0,0,1,3,1.25747750000028,1.13966170000003,4,0
212,vision,158,1,1,1,5,1.02624800000012,0.904039500000181,4,0
212,vision,159,1,1,1,3,1.16282870000032,2.21008209999945,3,0
212,vision,160,0,1,0,3,1.3163470999998,1.29095159999997,3,0
212,vision,161,0,0,1,4,0.899613299999146,0.956055599999672,4,0
212,vision,162,1,0,0,4,0.928042800000185,0.821826200000032,4,0
212,vision,163,0,0,1,5,0.633049900000515,1.35245299999951,5,0
212,vision,164,0,1,0,5,0.814784899999722,0.538550999999643,5,0
212,vision,165,0,1,0,3,0.789335700000265,0.886132500000713,6,0
212,vision,166,0,0,1,3,1.34698429999935,2.02072899999985,7,0
212,vision,167,0,0,1,3,1.41251499999998,1.85409740000068,7,0
212,vision,168,1,1,1,2,1.05045150000024,1.33765570000014,6,0
212,vision,169,0,0,1,3,1.03407229999993,0.97609200000079,6,0
212,vision,170,1,1,1,3,1.04086029999962,1.78775359999963,5,0
212,vision,171,0,0,1,2,0.790178899999773,0.792605999999978,5,0
212,vision,172,0,0,1,5,0.735878700000285,0.994053099999292,4,0
212,vision,173,1,1,1,1,2.10596810000061,1.20195590000003,4,0
212,vision,174,0,0,1,2,1.42911600000025,1.67350940000051,3,0
212,vision,175,0,0,1,3,1.04858169999989,0.820345399999496,3,0
212,vision,176,1,1,1,3,2.67261290000079,2.7867097999997,5,0
212,vision,177,0,0,1,3,0.89434589999928,1.07099450000078,5,0
212,vision,178,1,1,1,4,0.695007899999837,2.6908526999996,4,0
212,vision,179,1,1,1,4,1.14212690000022,1.64024620000055,4,0
212,vision,180,0,0,1,3,1.81462270000065,1.1876428000005,3,0
212,vision,181,0,1,0,3,2.3737815000004,1.75441289999981,3,0
212,vision,182,0,1,0,3,0.96692879999955,1.90423039999951,4,0
212,vision,183,0,1,0,3,1.03706580000016,0.705641399999877,5,0
212,vision,184,1,1,1,5,0.79880139999932,2.30575039999985,6,0
212,vision,185,1,1,1,5,1.12248399999953,2.93658960000084,6,0
212,vision,186,0,1,0,4,0.822587999999996,1.33683500000006,5,0
212,vision,187,0,0,1,3,1.01571220000005,0.904972399999679,6,0
212,vision,188,0,0,1,4,1.34596229999988,1.55434309999964,6,0
212,vision,189,0,0,1,2,1.11687500000062,0.87769709999975,5,0
212,vision,190,0,1,0,3,1.62799640000048,1.45502299999953,5,0
212,vision,191,0,0,1,5,0.983655799999724,0.707119700000476,6,0
212,vision,192,1,0,0,3,1.39613150000059,2.75542519999999,6,0
212,vision,193,0,0,1,7,0.875989500000287,1.25166749999971,7,0
212,vision,194,0,0,1,4,1.12664330000007,1.6191831999995,7,0
212,vision,195,1,0,0,3,0.980740500000138,0.610865499999818,6,0
212,vision,196,0,0,1,4,1.7928710999995,1.43527259999973,7,0
212,vision,197,1,1,1,5,1.49479299999985,1.35477899999933,7,0
212,vision,198,0,1,0,4,0.898827100000744,0.522579600000427,6,0
212,vision,199,1,1,1,5,0.848907300000064,1.08747810000023,7,0
212,vision,200,0,0,1,6,0.818052299999181,2.70382800000061,7,0
213,vision,1,1,1,1,4,1.64963899999975,1.83589849999998,6,0
213,vision,2,1,1,1,5,1.29827780000005,2.20740589999969,6,0
213,vision,3,0,0,1,4,1.50157760000002,1.48778189999985,5,0
213,vision,4,0,1,0,4,1.22896280000032,1.5238973999999,5,0
213,vision,5,1,1,1,3,2.02237370000012,1.01802809999981,6,0
213,vision,6,0,0,1,3,1.26753529999996,2.25790779999988,6,0
213,vision,7,1,1,1,6,1.14267650000011,2.11941759999991,5,0
213,vision,8,1,1,1,5,1.21971339999982,1.08703890000015,5,0
213,vision,9,1,1,1,4,2.80695460000015,0.96668660000023,4,0
213,vision,10,0,1,0,3,1.71253639999986,1.64064260000032,4,0
213,vision,11,0,1,0,3,1.20958780000001,0.917370399999982,5,0
213,vision,12,0,1,0,2,1.21012089999977,1.47271809999984,6,0
213,vision,13,1,1,1,5,1.23118259999956,1.3046718999999,7,0
213,vision,14,0,0,1,4,1.26374589999978,1.15362509999977,7,0
213,vision,15,1,1,1,6,1.27121459999989,1.51993900000025,6,0
213,vision,16,1,1,1,7,1.40704939999978,1.9041771000002,6,0
213,vision,17,0,1,0,3,1.24242959999992,1.5549218000001,5,0
213,vision,18,1,1,1,3,1.12249560000009,2.28531819999989,6,0
213,vision,19,0,0,1,4,1.32945100000006,1.52254499999981,6,0
213,vision,20,0,1,0,4,2.08708159999969,1.62086339999996,5,0
213,vision,21,1,1,1,4,2.16224200000033,2.28852749999987,6,0
213,vision,22,0,0,1,5,1.33423089999997,1.35350770000014,6,0
213,vision,23,1,1,1,3,2.40966949999984,1.59310800000003,5,0
213,vision,24,0,0,1,4,1.22543640000004,1.18747629999962,5,0
213,vision,25,0,0,1,3,1.64928280000004,2.40409419999969,4,0
213,vision,26,0,0,1,4,1.39870130000008,1.57575529999986,5,0
213,vision,27,0,0,1,3,1.25211660000014,1.07400830000006,5,0
213,vision,28,1,1,1,4,1.10118579999971,1.53905230000009,4,0
213,vision,29,1,0,0,3,1.25135670000009,1.08913310000025,4,0
213,vision,30,1,1,1,5,1.01269140000022,1.45587479999995,5,0
213,vision,31,1,1,1,5,1.24923179999996,2.21203229999992,5,0
213,vision,32,1,0,0,5,1.38934330000029,1.7513856999999,4,0
213,vision,33,1,1,1,5,1.22223530000019,1.07235989999981,5,0
213,vision,34,0,0,1,2,1.68289559999994,1.74144330000036,5,0
213,vision,35,1,1,1,4,1.92759770000021,1.35641690000011,4,0
213,vision,36,0,0,1,4,1.31608169999981,0.989243600000009,4,0
213,vision,37,1,1,1,6,1.25462630000038,1.45224819999976,3,0
213,vision,38,1,1,1,4,1.17715039999985,2.01996869999994,3,0
213,vision,39,0,1,0,4,2.13713830000006,1.20193909999989,2,0
213,vision,40,0,0,1,3,1.85199509999984,1.60904720000008,3,0
213,vision,41,0,0,1,4,1.11233059999995,1.17102690000002,3,0
213,vision,42,0,1,0,5,1.07467339999994,1.15589629999977,2,0
213,vision,43,0,0,1,5,1.1157691999997,2.80419620000021,3,0
213,vision,44,1,1,1,3,1.75089350000007,2.35606570000027,3,0
213,vision,45,0,1,0,2,1.34485459999996,1.45515979999982,2,0
213,vision,46,1,1,1,3,1.17580300000009,3.10424429999966,3,0
213,vision,47,1,0,0,3,1.64489130000038,2.57269779999979,3,0
213,vision,48,0,0,1,3,1.71346519999997,1.84256640000012,4,0
213,vision,49,1,1,1,NaN,1.45935080000027,NaN,4,0
213,vision,50,0,1,0,3,1.58329200000026,1.07296640000004,3,0
213,vision,51,0,1,0,4,1.16762089999975,2.15805709999995,4,0
213,vision,52,1,0,0,5,1.06810739999992,1.1761904,5,0
213,vision,53,1,1,1,5,1.01724980000017,0.821050099999866,6,0
213,vision,54,0,1,0,5,1.30255519999992,0.904237900000226,6,0
213,vision,55,0,0,1,5,1.15955480000002,2.1870429999999,7,0
213,vision,56,0,0,1,3,1.3510438000003,1.55924719999985,7,0
213,vision,57,0,0,1,6,1.44338160000007,2.20098849999977,6,0
213,vision,58,0,0,1,2,1.38342310000007,1.34199540000009,6,0
213,vision,59,0,1,0,2,4.6659996000003,1.90508169999976,5,0
213,vision,60,1,0,0,2,1.49854749999986,0.722190299999966,6,0
213,vision,61,0,0,1,3,0.881309700000202,1.25611560000016,7,0
213,vision,62,1,1,1,1,1.08991680000008,1.08496719999994,7,0
213,vision,63,1,1,1,4,1.00317369999993,2.42457109999987,6,0
213,vision,64,0,1,0,4,1.51357839999991,2.09055639999997,6,0
213,vision,65,0,1,0,3,1.19966049999994,1.15437900000006,7,0
213,vision,66,0,1,0,2,1.5453821000001,2.04157709999981,8,0
213,vision,67,0,1,0,3,1.05734949999987,2.00502460000007,9,0
213,vision,68,0,1,0,2,1.29326119999996,2.03939639999999,10,0
213,vision,69,1,1,1,3,3.17594550000013,2.40365909999991,11,0
213,vision,70,0,0,1,6,0.911213700000189,2.05377540000018,11,0
213,vision,71,0,0,1,4,1.38413390000005,1.42333229999986,10,0
213,vision,72,1,1,1,5,1.03228579999995,1.55977870000015,10,0
213,vision,73,0,0,1,5,1.15097759999981,1.65423220000002,9,0
213,vision,74,0,0,1,7,1.23114309999983,3.78816959999995,9,0
213,vision,75,1,1,1,NaN,1.06856640000024,NaN,8,0
213,vision,76,1,0,0,3,1.35077579999961,1.83788809999987,9,0
213,vision,77,1,1,1,5,0.992946800000027,0.934424000000035,10,0
213,vision,78,1,1,1,4,1.04174629999989,1.85351899999978,10,0
213,vision,79,0,0,1,3,1.26162500000009,1.55468259999998,9,0
213,vision,80,0,0,1,3,1.27068429999963,1.43799949999993,9,0
213,vision,81,0,0,1,3,1.16827700000022,2.17136160000018,8,0
213,vision,82,0,0,1,4,1.08938479999961,0.35033969999995,8,0
213,vision,83,0,0,1,6,2.04668539999966,1.25447620000023,7,0
213,vision,84,0,0,1,4,1.25182480000012,1.2876796999999,7,0
213,vision,85,0,1,0,3,1.10846410000022,0.977105699999811,6,0
213,vision,86,0,1,0,3,1.66396750000013,2.33690990000014,7,0
213,vision,87,0,0,1,3,1.15956019999976,2.75752349999993,8,0
213,vision,88,1,1,1,6,1.15468620000001,2.51828309999973,8,0
213,vision,89,1,1,1,4,1.28607590000001,2.95242469999994,7,0
213,vision,90,1,1,1,6,1.77384800000027,1.57221329999993,7,0
213,vision,91,1,1,1,5,1.41572720000022,2.19120280000016,6,0
213,vision,92,0,0,1,5,1.17467719999968,2.10445260000006,6,0
213,vision,93,1,1,1,5,1.29755730000034,1.65987869999981,5,0
213,vision,94,0,0,1,3,2.05107219999991,1.48999609999964,5,0
213,vision,95,1,1,1,4,1.21337089999997,2.14315370000031,4,0
213,vision,96,0,0,1,5,1.23063840000032,2.65445880000016,4,0
213,vision,97,0,1,0,5,1.08248589999994,1.92657549999967,3,0
213,vision,98,0,0,1,6,1.21672880000006,3.08800799999972,4,0
213,vision,99,0,0,1,4,1.12445660000003,0.917116999999962,4,0
213,vision,100,0,0,1,3,2.66641789999994,1.40407619999996,3,0
213,vision,101,0,0,1,4,0.951851799999986,1.15430560000004,3,0
213,vision,102,1,1,1,5,0.786986399999932,0.922510000000329,3,0
213,vision,103,0,0,1,4,1.66199920000008,2.09224700000004,2,0
213,vision,104,1,0,0,5,1.59906509999973,3.04239869999992,2,0
213,vision,105,0,1,0,1,1.32428909999999,2.40451440000015,3,0
213,vision,106,1,1,1,3,1.57412179999983,1.0088409,4,0
213,vision,107,0,1,0,5,1.19104419999985,1.23681799999986,4,0
213,vision,108,0,0,1,4,1.18759910000017,2.91959370000041,5,0
213,vision,109,0,1,0,4,1.01785419999987,1.25905330000023,5,0
213,vision,110,0,0,1,4,1.26080130000037,1.16657450000002,6,0
213,vision,111,1,1,1,1,1.30004800000006,1.8547381000003,6,0
213,vision,112,1,1,1,3,1.83596810000017,2.57211460000008,5,0
213,vision,113,0,0,1,4,1.46720610000011,2.46004140000014,5,0
213,vision,114,0,0,1,3,1.11808400000018,2.78767659999994,4,0
213,vision,115,0,1,0,4,1.3841924000003,1.72231329999977,4,0
213,vision,116,0,1,0,3,1.79644069999995,1.90468199999987,5,0
213,vision,117,0,0,1,7,1.39142739999988,1.7194400999997,6,0
213,vision,118,1,1,1,3,1.16238009999961,1.09201889999986,6,0
213,vision,119,0,0,1,3,2.04031489999988,1.73681590000024,5,0
213,vision,120,1,0,0,2,2.19938559999991,3.6374980999999,5,0
213,vision,121,0,0,1,2,1.66204190000008,2.65575799999988,6,0
213,vision,122,1,1,1,5,2.0643012999999,3.12114149999979,6,0
213,vision,123,0,0,1,5,1.49522879999995,3.88962270000002,5,0
213,vision,124,0,0,1,2,1.72735130000001,1.33829009999999,5,0
213,vision,125,0,0,1,NaN,1.35639459999993,NaN,4,0
213,vision,126,1,1,1,3,1.08172839999997,1.32331459999978,5,0
213,vision,127,0,0,1,4,1.04932899999994,1.37331780000022,5,0
213,vision,128,0,0,1,2,1.59106909999991,1.83787639999991,4,0
213,vision,129,1,1,1,7,0.94145380000009,0.922208299999966,4,0
213,vision,130,0,0,1,3,1.77107859999978,1.92306730000018,3,0
213,vision,131,0,0,1,6,1.63119890000007,1.82419100000016,3,0
213,vision,132,0,0,1,5,1.35618179999983,2.10133499999984,2,0
213,vision,133,0,1,0,3,1.24019870000029,1.65048250000018,2,0
213,vision,134,0,0,1,2,1.50760769999988,1.18764929999998,3,0
213,vision,135,1,1,1,2,1.20034720000012,2.63909030000013,3,0
213,vision,136,0,1,0,3,1.46043340000006,1.79323959999965,2,0
213,vision,137,1,0,0,6,1.40265520000003,0.737240500000098,3,0
213,vision,138,1,1,1,5,1.05344639999976,1.7533441999999,4,0
213,vision,139,1,0,0,5,1.23659619999989,2.49046689999977,4,0
213,vision,140,0,0,1,6,1.32596679999961,3.58608569999978,5,0
213,vision,141,1,0,0,3,2.12889489999998,0.909562899999855,5,0
213,vision,142,0,0,1,4,1.25483239999994,0.918261799999982,6,0
213,vision,143,0,1,0,4,1.10308799999984,1.00711559999991,6,0
213,vision,144,1,1,1,4,1.78608610000038,1.65487779999967,7,0
213,vision,145,0,0,1,4,1.97622330000013,2.05749539999988,7,0
213,vision,146,0,0,1,2,5.64571939999996,1.45804230000022,6,0
213,vision,147,1,1,1,3,1.00937930000009,1.28459980000025,6,0
213,vision,148,1,1,1,3,1.22872910000024,0.821946800000205,5,0
213,vision,149,1,1,1,2,0.986542399999962,1.02386559999968,5,0
213,vision,150,1,1,1,2,1.20936940000001,0.98509039999999,4,0
213,vision,151,1,1,1,3,0.857827799999995,1.05125599999974,5,0
213,vision,152,1,1,1,5,0.684941700000309,0.986168800000087,5,0
213,vision,153,0,1,0,4,1.53850090000014,1.18558949999988,4,0
213,vision,154,1,1,1,4,1.14161999999988,3.27446150000014,5,0
213,vision,155,0,0,1,4,1.19566780000014,0.626128299999891,5,0
213,vision,156,1,1,1,3,1.72206319999987,3.03532050000013,4,0
213,vision,157,1,1,1,3,0.971267599999919,1.8404029000003,4,0
213,vision,158,1,1,1,5,1.01784869999983,2.15609230000018,3,0
213,vision,159,0,1,0,5,1.05869409999968,1.76883999999973,3,0
213,vision,160,0,0,1,4,1.55186550000008,2.14325359999975,4,0
213,vision,161,1,1,1,6,1.0839105,0.891014000000268,4,0
213,vision,162,0,0,1,4,1.41300069999988,1.34335170000031,3,0
213,vision,163,0,1,0,2,2.44419210000024,3.32281360000025,3,0
213,vision,164,0,0,1,3,1.4460337999999,1.42524100000037,4,0
213,vision,165,1,1,1,4,1.23412830000007,2.7052564999999,4,0
213,vision,166,0,1,0,5,1.74729559999969,1.35851389999971,3,0
213,vision,167,1,1,1,3,1.90199269999994,1.60467349999999,4,0
213,vision,168,1,1,1,3,1.5048826000002,1.38881170000013,4,0
213,vision,169,1,0,0,5,1.30927529999963,3.53693930000009,3,0
213,vision,170,1,1,1,5,1.03385669999989,1.75548860000026,4,0
213,vision,171,1,1,1,4,1.76250800000025,2.7594782000001,4,0
213,vision,172,0,0,1,1,2.27611479999996,1.61885250000023,3,0
213,vision,173,1,1,1,5,0.991381499999989,2.40150300000005,3,0
213,vision,174,0,1,0,4,1.58527129999993,1.57111700000041,2,0
213,vision,175,1,0,0,4,1.3693989999997,3.47217570000021,3,0
213,vision,176,1,1,1,5,1.04344919999994,2.00641940000014,3,0
213,vision,177,0,0,1,3,1.11529100000007,2.20458439999993,3,0
213,vision,178,1,1,1,5,1.08437189999995,1.27491680000003,2,0
213,vision,179,1,0,0,1,2.15793520000034,1.65348730000005,2,0
213,vision,180,1,1,1,4,1.08475970000018,1.44242650000024,3,0
213,vision,181,1,0,0,NaN,1.20796819999987,NaN,3,0
